2,-1.288,0.109,0.366,73208775
0,-177.542,-4.963,285.082,73208775
1,0.565,1.182,-10.894,73254769
2,-0.630,0.041,0.248,73254769
0,-177.542,-4.963,285.082,73208775
1,0.416,1.225,-11.033,73300767
2,0.710,0.395,0.108,73300767
0,-177.542,-4.963,285.082,73208775
1,0.813,0.515,-10.858,73346767
2,1.728,0.533,0.048,73346767
0,-176.154,-5.092,285.369,73185765
1,0.888,-0.352,-10.740,73392766
2,3.345,1.276,0.024,73392766
0,-158.288,-12.312,283.033,73415768
1,1.228,-1.140,-10.062,73415768
2,4.406,1.554,-0.035,73438766
0,-158.288,-12.312,283.033,73415768
1,2.516,-3.641,-8.130,73461766
2,3.375,1.010,0.221,73484767
0,-158.288,-12.312,283.033,73415768
1,2.673,-4.718,-7.780,73507777
2,4.273,1.373,0.725,73530766
0,-158.288,-12.312,283.033,73415768
1,2.834,-6.177,-6.312,73553773
2,3.549,0.450,0.560,73576765
0,-158.288,-12.312,283.033,73415768
1,2.830,-7.201,-4.301,73599775
